PC1,PC2,quality
-2.35385904323742,-0.9666790684367067,7
2.3301683271968696,1.2984631920891856,5
-1.4177750186462301,-0.005675114758836568,5
3.297824501349273,1.3097407973954422,6
2.6439918519886354,-0.8334744049912852,5
2.501192215419667,-0.5768899411267165,5
2.260566507579979,0.9931025209813102,6
-2.6468424950813234,0.35258730579591463,7
1.2648213774723311,0.8402792095345981,5
0.7815019902150252,4.660185931791801,5
-1.4675081957776777,0.9089353473967114,6
-1.3790673874755899,2.1054896484027035,6
-2.1567949736006025,2.116197300133691,4
-1.308849043156837,-0.23899890390546477,7
2.4883844083513074,0.27331680196070907,5
-0.05639003743807322,0.6750668979436228,6
-2.0420410375112024,2.139387302706636,4
1.915377773992033,-1.4947358704797378,5
-1.0088150966670326,-0.38811455738279643,4
1.0179312329891013,-1.0708780166589773,6
0.9632876972122186,-1.0990090049091812,6
0.7980302217199395,-0.6115708609313563,5
3.964612728373547,0.6489354850920072,5
3.151841647916919,-0.9654455617869576,6
3.176877629405606,-0.05523224123884579,5
3.2861912125396775,-0.12816328342783906,5
1.320157103424008,-0.26410982081762024,6
-1.0423694691057899,-0.8306823007985457,5
-2.1501011956322422,-0.1571931295238509,8
2.1226920810139314,-0.9069526930307057,4
2.2208714439913337,-0.8776398222353385,6
3.964612728373547,0.6489354850920072,5
-0.5539843108419098,1.1543341188252905,6
-0.03596281457657817,-0.5416771362399408,5
3.0573558803738767,-0.11395899174759246,5
3.032713886909093,-0.06389890102522587,6
3.0445104017548057,-0.029612880060854264,5
2.079932522301823,-0.8388792751334474,5
2.828734328130767,-0.5095904863973643,5
2.079932522301823,-0.8388792751334474,5
2.8655523482104996,-0.845005538198827,5
2.828734328130767,-0.5095904863973643,5
2.7446156468388527,-1.1143993113380506,5
0.053445648134913065,-0.6508099349728248,6
-0.9141979527534173,-0.9308100051215621,4
1.9843043401442773,0.13929917113310725,5
0.7814123844312716,0.3097209331239689,5
1.7577855315206972,4.849292610318785,4
-1.3475985537754342,-0.613903312472586,5
-0.2549317052695521,-1.3142146991303807,6
-1.4358055386401598,-0.48274946191210977,5
-1.42282920720391,-0.36726605103468163,7
0.7814123844312716,0.3097209331239689,5
-0.2700880459174482,-0.7459194691762676,6
-1.9278987365996723,-0.7925680078293634,7
0.9929346612042224,-1.7047613089851628,5
0.4033613888459165,1.144965942580074,5
0.9929346612042224,-1.7047613089851628,5
2.408239005509973,-2.0934392562895034,5
0.3078813287243491,1.1980899490572599,5
0.4033613888459165,1.144965942580074,5
1.926688163479554,0.0879974073733166,6
-1.9278987365996723,-0.7925680078293634,7
-0.4023963362127012,-1.02105131192084,6
-0.9786914550606761,-1.626642091894876,6
2.7078261186934918,-0.09101183254042366,5
0.2568214446362221,-1.9879591240265126,6
3.1520050680353924,-1.1907391039567503,6
0.2568214446362221,-1.9879591240265126,6
2.7078261186934918,-0.09101183254042366,5
0.9619731377606152,-1.5049794960480605,4
1.8140488828221777,0.16587793371049758,6
2.1529424915657733,-0.08353515916368598,6
3.0468698477684293,0.1550865870928649,6
3.0468698477684293,0.1550865870928649,6
3.0468698477684293,0.1550865870928649,6
3.0468698477684293,0.1550865870928649,6
2.4640542217256196,-1.3764041562800062,6
-1.01680627814909,0.46400673503329004,7
1.3498801394468716,-2.259396270828785,6
2.809015227529137,-0.6388892767117248,5
-0.47609303008837356,1.0403828188421065,5
-1.9890512601638897,1.1323679421108301,7
1.098911413261192,-1.5819414310840076,6
2.047686719667633,0.6871747935360671,5
-0.3827672238258646,-2.032881723248116,6
-2.1230545787876425,-0.0868543578634109,7
-2.6819320441736556,-0.09020221325251958,7
-2.747072994025018,-0.26702953965763293,7
-0.2619963758212319,-1.430430911580368,5
0.5511528010020915,-3.683769924417925,4
3.0004718991818016,0.9600789755013898,3
2.047686719667633,0.6871747935360671,5
-2.49712750690884,-0.8874949936913233,3
0.036282496551430295,-0.8613270779486408,6
-0.054901082572805224,-0.8558492900919833,8
-1.6809242976567975,0.03788116748942764,7
-1.6809242976567975,0.03788116748942764,7
-2.002375662044989,-0.28710956103107294,6
-2.932851026255221,0.2481446167522848,4
-0.37029155591232804,-0.054196108405267146,6
3.081279997860286,1.051117264923059,5
-0.4989006761763616,1.179351985767386,5
3.255025123518696,-0.4593644958544598,6
-1.0214150674248585,0.04486423919420975,6
3.081279997860286,1.051117264923059,5
1.3380372724438767,-0.7048269281055907,6
-0.24019281180359084,-2.7968486873031266,5
-0.2345552333241989,-2.7765986387455266,6
-0.17704142681267868,-2.754381542834705,6
1.3380372724438767,-0.7048269281055907,6
-0.26414684586048903,-2.828965942093858,5
1.4210006296568676,-1.3639135146829249,5
0.28784673720524123,-0.2746717398028098,5
2.935424222092113,-0.015584792207084565,5
1.3823785301964533,-0.3580055304707342,6
1.3563952786134426,-0.2798753823640414,6
-1.6663860033823625,2.828635439121484,5
-1.7988409292408554,1.3167905391425212,4
-1.740344818753355,0.4500000725396526,7
-2.3213602437379395,0.850828858510408,8
-1.4730757484478514,-0.29966090404194734,8
0.8512905622717498,-0.45411846239321096,4
2.7616831842917264,-0.8993252474369449,5
3.028972466783173,-0.4687348528551525,5
1.8055114146603717,0.013990387489571886,5
2.4698880563698493,-1.030433879798836,6
3.0343074907564604,0.6431525020000319,7
3.0343074907564604,0.6431525020000319,7
3.0343074907564604,0.6431525020000319,7
3.0343074907564604,0.6431525020000319,7
-0.046132789038693875,-2.286814864559269,6
4.084158972810558,0.903908276469143,5
0.16854705950055815,-2.02055200546815,7
1.7880657839839225,1.311752716879957,3
-0.13230950076768808,-1.6034196281778117,6
2.431105241667782,2.030714050354684,5
0.8901385502724612,-0.6293503439788121,7
1.945519544343178,0.37448199388772735,6
-0.7305309792893746,0.8854564048968088,6
-1.799706373676549,-1.9007704718240241,6
-1.4987626784145383,2.312714164244685,6
-1.799706373676549,-1.9007704718240241,6
-1.0367957002615997,-1.5954088129942008,6
0.7842770799661548,-0.17017960502741783,6
0.7842770799661548,-0.17017960502741783,6
0.7673767789777405,-0.23263312096526353,5
0.8308581371410562,-0.1819094083696006,6
-0.7747327054755487,-0.4607109954179397,7
-0.541680631923716,-0.6804266517450884,6
-2.2323308986425676,-1.409028165912226,7
-1.6662738231927179,-3.4286686508141644,8
0.3889929578117453,0.2008919608725225,6
0.2949348089938111,-2.310786612740303,6
0.31164514802613735,-2.1990741969578944,5
1.1666770156376929,1.150236889273708,6
-0.6731985650327724,0.17320489818823248,6
-0.16445128200886952,0.11385905391875084,5
-1.1649678677299478,-1.1184854195175797,7
-1.8978445513515136,-1.4139804096442432,6
-2.2982021691482655,-1.8587735650444825,7
-0.16445128200886952,0.11385905391875084,5
-0.6731985650327724,0.17320489818823248,6
0.31240804871939676,0.6226382536978393,6
0.020873345923290678,2.0269841343561437,5
3.659164644112579,-2.4117515131407905,5
2.7868925489693366,1.0856799078462522,6
0.10106041851163719,-1.038555074119541,6
2.503348541164439,-1.096160827062629,6
-1.2070083616904481,0.8743041600986101,5
-2.025291633157494,-0.8724845696453869,8
-0.5975467476721854,0.1409387213293758,5
-2.606898440726672,0.011817573194780244,6
0.5524700381794367,0.25591949965942407,5
-1.986032307296315,-0.3591303334074663,5
-2.606898440726672,0.011817573194780244,6
-2.195990844269393,-0.17538670638927226,6
1.7367764216782196,-1.7003617773229796,6
-1.0097019575772603,-1.1544355570880156,5
-0.21242136292508532,-1.9622466691002058,7
1.281417708161675,0.575352956518058,7
-0.2470912735498824,1.1063576517205973,6
1.0736145549476148,0.03742760590911707,6
-0.04065556145471098,-1.7796228231634874,5
-0.045044958515018586,-1.7728526348547857,6
0.054787938161186725,0.10898062919478375,6
-2.9940684811411806,-1.5788084335006656,7
3.3084023901970023,-0.6401195259053098,6
1.7401300915580948,1.2328119392130314,6
1.8248713501140075,0.7193411014182943,5
-0.918586264891589,-1.2398871947327217,7
-0.7109701843709895,1.5499054105053676,7
-0.5238489300179107,-0.7282716670232329,6
-0.7109701843709895,1.5499054105053676,7
1.0792869541659318,-1.6347910589367072,6
3.0800197639277034,1.2273406376558298,6
3.0800197639277034,1.2273406376558298,6
-0.17657727974560533,-0.9968774126284027,6
0.2813810379411206,3.4575753213018703,6
0.07472592612488803,-0.43006421460905536,6
1.69308310528676,-1.1944642968399868,6
-0.6529893354109639,0.3073141854868286,5
-0.03394668416589161,-0.7253987159203892,6
3.0800197639277034,1.2273406376558298,6
-1.915429033696257,-0.2780197958663362,7
-2.1622368670026657,-1.5623255209595257,7
-0.7109913540737477,-2.212520360062762,6
-0.15155875327148713,-0.14443125494528408,6
0.2932752742133533,0.5491692909015973,6
-0.6653775846978138,1.1787186654447903,5
-0.15155875327148713,-0.14443125494528408,6
0.2932752742133533,0.5491692909015973,6
-0.35960348780674506,-1.698868498905155,5
0.15766425018095892,0.36216006871170797,6
-3.654415537632836,-1.9515056564419195,7
-3.654415537632836,-1.9515056564419195,7
-1.6697759141210098,-0.5188823789309991,7
-0.9363412584642877,1.330495129406328,7
-0.482235792440145,-0.5547636988105049,6
-1.6697759141210098,-0.5188823789309991,7
-0.9363412584642877,1.330495129406328,7
2.3247500443589773,-0.20280861407013645,6
1.4261722096367435,0.4466842980217941,6
0.15766425018095892,0.36216006871170797,6
-1.936434875436433,-0.6561225407813519,7
-3.654415537632836,-1.9515056564419195,7
-2.084072788066086,-1.1767791095376114,7
2.1035132238878997,-1.9854975108578412,5
0.055674073156295995,-0.7567617832325517,6
2.7249556233423102,-0.7127029638981826,7
2.7249556233423102,-0.7127029638981826,7
-2.1360933153492017,0.8757162017132022,5
-0.3744383403950653,-1.4822699004179831,6
-2.5180974656746726,1.597333467470359,6
2.5490499564407356,-0.15732199865024654,5
0.2585117713404759,-1.5142633257977203,5
-1.3720416958472272,2.137271439009405,5
-1.7725366056678513,-1.0035895687205802,6
2.4805794687150247,-1.8819236250264364,5
-2.10198986686191,0.11501039589636362,6
-1.7725366056678513,-1.0035895687205802,6
2.5490499564407356,-0.15732199865024654,5
-0.8366893913078295,-1.1528230020294656,5
4.242539609076595,-0.6496523738857047,5
-0.9936526919400542,-0.6899563049998332,6
0.2585117713404759,-1.5142633257977203,5
-2.607538352934543,-1.0811002400135894,7
-0.7432960374964526,0.12242420781215457,5
-1.1934602422205063,-0.21699410041100847,6
-1.3720416958472272,2.137271439009405,5
3.11063371466838,1.0024098763929243,6
1.6755908446833194,-0.7365068716466638,6
-1.3229145166685972,0.9060731090699801,5
-1.3229145166685972,0.9060731090699801,5
3.11063371466838,1.0024098763929243,6
1.6755908446833194,-0.7365068716466638,6
-1.020874156259458,0.8937617574705445,6
1.9697437454788114,-0.8072239464062922,5
-1.020874156259458,0.8937617574705445,6
-0.6427753548668161,-0.3377151094248824,6
-1.9118916973902367,0.3931256321898697,7
1.2180938313795224,-0.8736711637962699,6
1.2000983833465408,-0.867756461858717,6
1.2000983833465408,-0.867756461858717,6
0.7877549230758057,-0.7975178331305129,7
1.2180938313795224,-0.8736711637962699,6
1.2000983833465408,-0.867756461858717,6
2.637979031261837,0.30049175445989734,5
-0.505654354203568,1.5779220729820675,5
2.9588385055802746,0.174256334882983,5
2.637979031261837,0.30049175445989734,5
-1.6263311188512044,-0.30312675559481317,5
1.3118892364353474,-0.8392522633651575,7
0.3184575548806706,-0.043863894581834095,4
-1.4837494154834103,-0.07228189761965569,8
-1.85586136750002,-0.08834091764380461,7
0.16324613836426016,-1.360927499967988,5
-1.2349260832572502,-1.514191136687878,8
1.3118892364353474,-0.8392522633651575,7
-0.9582907860157712,-1.343669876436592,5
-2.0139368683327916,-0.12273588296800599,7
-0.6141702265507849,-1.6058926627832089,6
-2.2744504467151354,-2.1494774141374267,8
2.9354600049684874,-1.3566050440866564,6
1.5475688077075727,0.28362967039775056,6
-1.1740437488190152,0.8482069781220508,3
-1.8748956969310426,-2.0386081824693547,5
0.816739466602929,-1.333878777773834,6
0.816739466602929,-1.333878777773834,6
-1.022356048487711,-1.6033907162365915,7
1.7220291243343027,0.19979844308346487,5
-1.1254412847651054,-0.7477662656388826,5
-1.1004241030999364,-2.3707585302653604,7
-1.3934890503565638,-1.453596105789682,7
-1.022356048487711,-1.6033907162365915,7
0.7981087793237412,-1.4035055499294746,6
-3.54876291467558,0.13122073005108834,7
0.6690856756219419,1.1647858080150393,5
0.11119618054517239,-1.915145422892724,6
3.2333185938725073,-2.791355555677389,5
0.6690856756219419,1.1647858080150393,5
2.2252232262539984,-0.38101116346994124,5
1.393277181598473,-1.902667775092511,5
-1.3261827105064237,0.5780247379210486,6
3.0153131854486244,0.2684683000968712,5
1.82739965474182,1.3756812180173723,5
1.1276581215369759,-0.2508491386316633,6
-1.3261827105064237,0.5780247379210486,6
3.0153131854486244,0.2684683000968712,5
3.441505751681021,0.40031936927232875,5
2.5340616757336756,2.5427235927997933,6
0.43634839620177684,-0.9685707183905207,5
-2.9441800498136934,0.1995821978044622,6
-0.10120944197517732,-0.5246668811414715,7
-0.8848820638094692,-0.8896285606281934,6
2.6198467911563514,0.10280914525080172,5
-2.0343104533094714,1.5542375469905825,7
-1.0049381433164197,0.4094445101673606,6
0.37023864178312166,0.1855017221928848,6
-0.0029833996083608403,-1.695243886622552,6
1.3055880220574538,-0.6947665054667813,5
-1.2000502113138056,-1.0269453115096652,6
1.0893716154322854,-1.5745297482543485,5
1.3055880220574538,-0.6947665054667813,5
4.64134856032468,-2.1767605015269593,5
-0.9569579551174833,-1.3665602591636639,6
-0.9497051751458442,-1.5473380645329309,6
-1.5959729135956044,0.4614966308226857,6
0.22397435372023006,-1.2404283566327565,6
1.8298037805976743,0.0623591202947481,6
-2.8341608235018234,1.5286452564826047,6
-3.127701549042509,1.186345389178931,7
1.3160811749909687,0.18799318592670428,6
-1.567749838277415,-0.7908385499079518,6
-0.8347071729920563,-0.3919665469007964,6
-1.6945664960884785,-2.0165284290164287,6
3.2166182161611205,0.4544287519744664,4
-1.8003020368829368,-0.6590112449979478,6
-0.9376965595361407,-1.2907015885343363,5
3.2166182161611205,0.4544287519744664,4
3.3937023538268214,0.5122519427450862,6
2.3562018130508453,0.5250547148664831,6
-0.14376374408783182,-0.6827191387142736,6
-0.13820810126567246,-0.6035277588470278,5
2.2841197815452126,0.80090244913186,6
2.2841197815452126,0.80090244913186,6
0.4793178838018909,1.0822470952888397,5
-0.43136822646988876,-2.863224037254636,7
-1.3869145159260832,-2.2289961505850076,6
-0.43136822646988876,-2.863224037254636,7
-0.4836515430399099,-1.119629746711957,6
-1.5126264692790823,1.489453326213622,6
-0.3634905081449037,0.380496246627406,6
-2.2210286606165126,1.1998324577958932,6
0.2919639501401843,1.021261171588206,7
-0.7509292540720757,-1.4451000557277955,6
0.5417750035364026,0.2920258303724835,5
0.08221055208550056,0.8853173816189934,6
-2.0668630553282763,-1.3366368708701921,6
-1.2397694434483038,1.4603350282254886,5
-0.26687705355886127,1.0287869042694289,5
-0.26687705355886127,1.0287869042694289,5
-1.9009430423948144,1.5191455634305389,6
-2.242255767146808,0.508913320493332,6
-3.0511100713462582,-0.2943439336033807,5
0.5365717968416788,0.10888332990473822,6
-2.724514869303924,2.3197231464540287,4
-2.679499002264562,-1.1589073288256313,6
-3.377809954454422,-2.3361402184711695,6
-1.8177174925820068,-1.343927659066112,6
-0.2812192357974925,-1.441311973314076,6
2.4487022459030783,0.2867628991367468,5
2.8997094548701385,0.589129754939408,6
2.8997094548701385,0.589129754939408,6
2.8997094548701385,0.589129754939408,6
3.205512726900988,0.961973990345901,5
3.205512726900988,0.961973990345901,5
2.8997094548701385,0.589129754939408,6
-1.9691203884095914,-0.48948030876201565,5
1.1124458156348596,-1.8842137143660251,6
-0.2187399923446577,-1.1204059932456543,4
3.3132553645602365,0.22537259326059997,5
-0.9712641917471928,-1.6955696862365706,6
0.5812079893319795,-0.2237898149037016,6
2.1649387436444085,-1.0652370565573845,6
-0.6657797701149808,-2.084675059601391,6
0.5475550031025842,-2.37083189684169,6
-1.8643799257705804,1.2110082520081826,6
-1.066661639334059,-1.2903652080529977,7
3.3132553645602365,0.22537259326059997,5
2.3005717636279805,0.6930635106111472,7
-1.2165589937321102,3.254965288814028,7
-1.7625821106956936,1.841553350906911,7
2.3005717636279805,0.6930635106111472,7
-1.7625821106956936,1.841553350906911,7
-1.2165589937321102,3.254965288814028,7
2.550654227446556,2.6526474919816434,5
-1.2161546172973317,-1.0430026878364294,6
1.4987738768486811,-1.4422906878697703,5
-0.5457530771002812,0.43170070061082766,6
0.9539437050459902,-0.07031827347796311,7
-0.959773710252412,-1.5593291144266261,5
2.051591288712343,0.11213588301324788,6
-0.7952315867426389,0.2697081704334603,7
0.8216204188264563,-0.39239131073648176,5
0.8702310181081393,1.4491414266773657,6
-1.130285137300368,1.7411060721747706,6
0.44597521919908956,-0.4288255793203216,5
0.5541057244192773,-0.35044582209262926,6
0.846166375095445,-1.2441710701992972,6
3.5491573397154026,0.7354158625414738,5
-1.9816135346779011,-0.34581513116844315,7
3.1890163734554493,0.4124541495625236,5
-1.4939107264149636,0.3668843231211062,7
-1.271042843966504,0.5584947306211351,7
0.5255703448612373,0.6069132139791323,6
0.5333097305539488,0.5617647139677268,6
-1.5161975085907589,0.32250301400726283,7
-1.9816135346779011,-0.34581513116844315,7
-1.6365591726839808,-1.4185946903114883,7
3.5491573397154026,0.7354158625414738,5
-0.8058643383797184,-1.2040597966755906,5
0.7439796250851209,0.1423440012784349,6
0.3317279330905684,2.043521222033104,6
-0.8098592938446368,-1.1118852818206983,7
0.3317279330905684,2.043521222033104,6
1.4524896000346859,0.3292248270562422,6
-1.4257752382896542,-1.8911037040936116,7
-1.1155888758560755,-1.0448640751085072,7
0.2686556909269201,0.08818714191905225,6
2.0570631626987583,2.0670825102042394,5
-0.9582206359434835,-0.13982735729181062,6
1.1686915336434918,-0.15121866352796481,5
-2.105161719005618,0.5839974422683721,5
-2.155190029180515,0.5405777354632,5
-1.4039820808536736,-0.7907730845374282,7
1.1686915336434918,-0.15121866352796481,5
-0.7575223352774619,0.597654820184322,6
-0.19070193090516144,-1.1972307423841053,8
-2.3275285756945774,1.1925087450609766,7
1.5180264600577742,0.024712673251511455,6
-1.0027337687242253,2.1303676315341886,6
-2.105161719005618,0.5839974422683721,5
-2.155190029180515,0.5405777354632,5
-0.14511927557768242,0.6375942338249223,6
-0.14511927557768242,0.6375942338249223,6
0.8888425344887831,-0.7088959734609158,5
0.8888425344887831,-0.7088959734609158,5
2.2688964853075415,-1.7390104189788882,5
-0.43748058055225886,-0.4759469868037469,6
-1.9909467826540572,-0.7116473241050189,8
-1.5203515710746183,1.877548052232595,6
2.2899368081892857,2.375274394594893,5
2.2981476403657437,2.365469319507953,5
2.2981476403657437,2.365469319507953,5
2.2899368081892857,2.375274394594893,5
-1.7739088066770752,0.7821504639653468,7
0.22904360779779226,-0.28277422768911137,6
0.18866257170031758,-0.3161437427560496,6
-0.11692095688469871,0.6179280080706001,6
3.9811732524617107,-1.2102795914508901,5
2.444797025373263,0.8416378261750438,5
-0.881636098130514,-2.3832624592661436,6
-2.4752635715616442,1.0952962396694985,5
-0.6658813632747779,-1.6286765528139753,5
0.39741366670873896,-1.2386171526029648,8
1.9637072598149852,-0.697504734866987,4
1.4000146110631013,-1.0793895683501527,6
1.4000146110631013,-1.0793895683501527,6
-1.68733350761843,-0.49992567796651,6
2.7585646025626143,0.2773729192988421,5
2.7585646025626143,0.2773729192988421,5
-0.7432269970000451,-0.15142683757226066,6
1.5893628814093166,-1.8852230069067721,5
-0.6613692098334929,-1.7941391790740193,6
-1.0926337144459655,-2.0168410563514314,6
-0.8663675113232776,-1.3730518557522218,7
1.6487338877923063,0.2928828640063505,5
0.22695256265814817,-2.8864752894389456,5
0.3389609237800466,-2.752234062244165,5
-1.679518560210417,-1.4470390644277278,7
1.9739278589907905,-1.2158251421625677,4
1.912761230006418,-1.858320533991371,6
1.2656676760795729,-1.0041857716972211,5
1.2551327889824744,-0.9579493783495201,5
1.2688272089362334,-1.013238289844444,5
0.017623358062065102,1.4479414451187334,4
2.1626888451949937,0.3546017366897911,6
0.3292505023108824,-1.858914620123574,5
2.8123354816173722,0.23234729418062527,7
2.8123354816173722,0.23234729418062527,7
2.8123354816173722,0.23234729418062527,7
2.8123354816173722,0.23234729418062527,7
0.9934530978673249,-1.3591616148594585,6
-0.45882279125182596,-1.7152412100010954,7
-1.2727320315592583,1.3372443987698226,6
-0.7700162680917063,2.6998064030187168,6
-0.721593164301424,0.15990802403046647,5
-0.5792301428707585,-0.7832354083450925,5
1.6419851856803764,-2.401310383046274,4
-1.0228288880555074,0.9965740860095662,5
0.10838297941039095,-0.8678036348723257,7
1.470856507971958,-1.5966972890276319,4
-1.0228288880555074,0.9965740860095662,5
1.401006275890111,-0.838249035955488,6
-0.21870458643922075,0.22114831441431695,5
-1.1791864958273959,-1.280701815872889,6
1.401006275890111,-0.838249035955488,6
-0.5314466630321842,-1.4893910102213421,6
2.6015678310497137,-0.8361864499198608,5
2.045490565914054,0.07456655799149958,6
-2.0055669379328793,-0.1687073169076869,6
0.27355295911534205,-0.8028428070902515,8
-1.224253260665396,-0.8034394055795987,6
2.5243424467379265,-0.4668369535577027,5
1.3729454027161976,-1.146821960534713,6
2.5162453691839843,-1.6818382807815104,6
